AGNO;RBD;DGV_RBD;NOM_RBD;COD_REG_RBD;NOM_REG_RBD_A;COD_PRO_RBD;COD_COM_RBD;NOM_COM_RBD;COD_DEPROV_RBD;NOM_DEPROV_RBD;COD_DEPE;COD_DEPE2;RURAL_RBD;ESTADO_ESTAB;DC_A;HH_A;DC_UTP;HH_UTP;DC_PDIR;HH_PDIR;DC_DIR;HH_DIR;DC_OES;HH_OES;DC_OF;HH_OF;DC_JUTP;HH_JUTP;DC_IG;HH_IG;DC_OR;HH_OR;DC_DIR_SOST;HH_DIR_SOST;DC_TP_SOST;HH_TP_SOST;DC_SUP_SOST;HH_SUP_SOST;DC_SUBDIR;HH_SUBDIR;DC_PROF_ENC;HH_PROF_ENC;DC_EDUC_TRAD;HH_EDUC_TRAD;DC_TOT;HH_TOT
2021;25129;1;ESCUELA BASICA SAINT FRANCIS COLLEGE;13;RM;131;13119;MAIPÚ;134;SANTIAGO PONIENTE;3;2;0;1;14;482;0;0;1;44;1;44;1;44;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;658
2021;25130;5;COLEGIO LOS CEIBOS;13;RM;136;13601;TALAGANTE;135;TALAGANTE;4;3;0;1;20;690;0;0;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;64;23;798
2021;25131;3;ESC ESP Nº 1637 MAGDALENA AVALOS CRUZ ASPAUT;13;RM;131;13130;SAN MIGUEL;131;SANTIAGO CENTRO;3;2;0;1;8;352;0;0;0;0;1;41;0;0;1;10;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;447
2021;25132;1;ESCUELA PART. MASTER SCHOOL DE LAMPA;13;RM;133;13302;LAMPA;137;SANTIAGO NORTE;3;2;0;1;36;1431;3;132;1;44;1;44;3;128;0;0;1;44;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;46;1867
2021;25134;8;COLEGIO AMERICAN BRITISH SCHOOL;13;RM;131;13110;LA FLORIDA;136;CORDILLERA;4;3;0;1;19;442;0;0;2;44;1;10;0;0;0;0;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;540
2021;25135;6;INSTITUTO DE LA MADERA Y EL MUEBLE;13;RM;131;13130;SAN MIGUEL;131;SANTIAGO CENTRO;3;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;25136;4;COMPLEJO EDUCACIONAL SAN ALFONSO;13;RM;132;13201;PUENTE ALTO;136;CORDILLERA;3;2;0;1;20;711;0;0;0;0;1;44;0;0;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;799
2021;25137;2;ESCUELA ESPECIAL PARTICULAR AYELEN;13;RM;131;13118;MACUL;133;SANTIAGO ORIENTE;3;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;25138;0;COLEGIO ALBERT EINSTEIN;13;RM;131;13127;RECOLETA;137;SANTIAGO NORTE;3;2;0;1;22;746;2;88;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;878
2021;25139;9;COLEGIO  WILLQUIMVOE;13;RM;131;13123;PROVIDENCIA;133;SANTIAGO ORIENTE;4;3;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;25140;2;SAINT JOSEPH COLLEGE;13;RM;134;13401;SAN BERNARDO;132;SANTIAGO SUR;4;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;25142;9;COLEGIO ANDINO ANTILLANCA;13;RM;131;13114;LAS CONDES;133;SANTIAGO ORIENTE;4;3;0;1;23;702;0;0;1;38;1;38;0;0;0;0;0;0;0;0;1;38;0;0;0;0;0;0;0;0;0;0;0;0;26;816
2021;25143;7;COLEGIO SAN FRANCISCO JAVIER DE HUECHURABA;13;RM;131;13107;HUECHURABA;137;SANTIAGO NORTE;4;3;0;1;107;3497;3;104;3;108;1;36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;29;115;3774
2021;25145;3;ESCUELA ESPECIAL PARTICULAR ANTIRAY;13;RM;134;13404;PAINE;132;SANTIAGO SUR;3;2;0;1;2;88;0;0;0;0;1;44;0;0;0;0;1;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;162
2021;25146;1;ESCUELA DE PARVULOS CLARENCE COLLEGE;13;RM;131;13119;MAIPÚ;134;SANTIAGO PONIENTE;3;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;25148;8;THE CHILDREN´S WORLD N°2;13;RM;131;13121;PEDRO AGUIRRE CERDA;131;SANTIAGO CENTRO;3;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;25149;6;COLEGIO SAN FERNANDO ANEXO;13;RM;131;13122;PEÑALOLÉN;133;SANTIAGO ORIENTE;3;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;25151;8;SCUOLA ITALIANA FIRENZE;13;RM;131;13130;SAN MIGUEL;131;SANTIAGO CENTRO;4;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;25152;6;DALCAHUE SUR N¦ 2;13;RM;131;13131;SAN RAMÓN;132;SANTIAGO SUR;3;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;25153;4;COLEGIO PARTICULAR NUEVA ERA SIGLO XXI;13;RM;131;13110;LA FLORIDA;136;CORDILLERA;3;2;0;1;62;2421;0;0;0;0;1;44;2;74;0;0;1;44;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;67;2627
2021;25154;2;ESCUELA ESPECIAL PARTICULAR LUNA NUEVA;13;RM;131;13111;LA GRANJA;132;SANTIAGO SUR;3;2;0;1;4;176;0;0;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;220
2021;25155;0;ESC. PARTICULAR ALFARERO;13;RM;131;13119;MAIPÚ;134;SANTIAGO PONIENTE;3;2;0;1;12;392;0;0;0;0;1;44;2;76;0;0;1;44;1;44;0;0;0;0;0;0;0;0;1;44;0;0;0;0;18;644
2021;25156;9;ESCUELA DE PARVULOS  INFANTIL ANTINIL;13;RM;131;13113;LA REINA;133;SANTIAGO ORIENTE;4;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;25157;7;ESC. BAS. PARTICULAR 1650 MIRAVALLE;13;RM;131;13122;PEÑALOLÉN;133;SANTIAGO ORIENTE;3;2;0;1;41;1601;3;128;1;35;1;44;0;0;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;47;1852
2021;25158;5;ESCUELA DE PARVULOS PULGARCITO;13;RM;131;13105;EL BOSQUE;132;SANTIAGO SUR;3;2;0;1;3;112;0;0;0;0;1;36;0;0;0;0;1;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;178
2021;25159;3;ESC. ESP. PART. N¦ 88 EDUCA;13;RM;136;13605;PEÑAFLOR;135;TALAGANTE;3;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;25160;7;COLEGIO VICTORIANO;13;RM;131;13119;MAIPÚ;134;SANTIAGO PONIENTE;3;2;0;1;22;679;0;0;0;0;1;40;0;0;0;0;1;40;1;40;0;0;0;0;0;0;0;0;0;0;0;0;1;32;26;831
2021;25161;5;COLEGIO DE MIRAFLORES DE MALLOCO;13;RM;136;13605;PEÑAFLOR;135;TALAGANTE;3;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;25162;3;ESC. PARTICULAR RAIN - BOW;13;RM;132;13201;PUENTE ALTO;136;CORDILLERA;3;2;0;1;13;486;0;0;0;0;1;44;3;132;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;706
2021;25163;1;ESCUELA ITALIANA DANTE ALIGHIERI;13;RM;131;13114;LAS CONDES;133;SANTIAGO ORIENTE;4;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;25165;8;CENTRO DE ESTUDIOS CESCUM;13;RM;131;13113;LA REINA;133;SANTIAGO ORIENTE;3;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;25166;6;COLEGIO PART. LOS OLMOS DE PTE. ALTO;13;RM;132;13201;PUENTE ALTO;136;CORDILLERA;3;2;0;1;55;1962;0;0;2;88;1;44;3;125;0;0;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;62;2263
2021;25167;4;ESCUELA DE PARVULOS SHANY-SHEBY;13;RM;136;13601;TALAGANTE;135;TALAGANTE;3;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;25169;0;ESCUELA DE PARVULOS KINDER PANDO;13;RM;131;13118;MACUL;133;SANTIAGO ORIENTE;3;2;0;1;2;53;0;0;0;0;1;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;81
2021;25170;4;COLEGIO PSICOPEDAGOGICO JUAN WESLEY;13;RM;131;13120;ÑUÑOA;133;SANTIAGO ORIENTE;3;2;0;1;7;225;0;0;0;0;1;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;265
2021;25171;2;CENTRO EDUC. PRINCIPADO DE ASTURIAS;13;RM;132;13201;PUENTE ALTO;136;CORDILLERA;3;2;0;1;23;712;0;0;0;0;1;44;4;150;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;950
2021;25172;0;COLEGIO PUMAHUE;13;RM;131;13122;PEÑALOLÉN;133;SANTIAGO ORIENTE;4;3;0;1;95;3502;0;0;0;0;1;44;0;0;0;0;0;0;0;0;0;0;2;88;0;0;0;0;0;0;0;0;0;0;98;3634
2021;25173;9;ESC. BASICA MUNICIPAL RISOPATRON;13;RM;131;13121;PEDRO AGUIRRE CERDA;131;SANTIAGO CENTRO;2;1;0;1;20;678;0;0;0;0;1;44;1;30;0;0;1;44;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;840
2021;25174;7;CENTRO EDUCACIONAL DE ADULTOS EL PRADO;13;RM;131;13101;SANTIAGO;131;SANTIAGO CENTRO;3;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;25175;5;COLEGIO SAN NICOLAS DE MAIPU;13;RM;131;13119;MAIPÚ;134;SANTIAGO PONIENTE;4;3;0;1;33;930;0;0;2;87;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36;1061
2021;25176;3;ESCUELA PARVULOS PEQUEÑO REINO;13;RM;131;13132;VITACURA;133;SANTIAGO ORIENTE;4;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;25177;1;COLEGIO PARTHENON;13;RM;134;13401;SAN BERNARDO;132;SANTIAGO SUR;4;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;25179;8;ESC.ESPECIAL NUESTRA SRA.DEL PILAR;13;RM;131;13119;MAIPÚ;134;SANTIAGO PONIENTE;3;2;0;1;5;220;0;0;1;44;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;308
2021;25180;1;COLEGIO RAYEN MAHUIDA;13;RM;133;13301;COLINA;137;SANTIAGO NORTE;4;3;0;1;36;1292;0;0;0;0;1;40;1;40;0;0;0;0;0;0;1;40;0;0;0;0;0;0;0;0;0;0;0;0;39;1412
2021;25182;8;LICEO ALCALDE JORGE INDO;13;RM;131;13125;QUILICURA;137;SANTIAGO NORTE;2;1;0;1;13;488;0;0;1;44;1;44;5;182;0;0;1;44;1;44;1;44;0;0;0;0;0;0;0;0;0;0;0;0;23;890
2021;25183;6;WASHINGTON CENTER LA FLORIDA;13;RM;131;13110;LA FLORIDA;136;CORDILLERA;3;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;25184;4;ESCUELA PARVULOS ALEXANDER MONTESSORI;13;RM;131;13120;ÑUÑOA;133;SANTIAGO ORIENTE;4;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;25185;2;COLEGIO PARTICULAR OZANAM;13;RM;131;13101;SANTIAGO;131;SANTIAGO CENTRO;3;2;0;1;42;1532;0;0;5;220;1;44;1;44;0;0;1;40;1;44;0;0;0;0;3;123;0;0;0;0;0;0;0;0;54;2047
2021;25186;0;COLEGIO MUNIC.  SAN SEBASTIAN DE RINCONADA;13;RM;131;13119;MAIPÚ;134;SANTIAGO PONIENTE;1;1;0;1;48;1799;1;44;2;88;1;44;1;30;0;0;1;44;1;44;1;44;0;0;0;0;0;0;0;0;0;0;0;0;56;2137
2021;25187;9;ESCUELA ESPECIAL PARTICULAR N_ 1666 SANDELI;13;RM;131;13118;MACUL;133;SANTIAGO ORIENTE;3;2;0;1;5;220;1;44;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;308
2021;25188;7;ESCUELA BÁSICA Y ESPECIAL N°90 AMANECER;13;RM;136;13604;PADRE HURTADO;135;TALAGANTE;3;2;0;1;26;961;2;81;1;22;1;22;0;0;0;0;1;40;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;1170
2021;25189;5;ESCUELA BASICA FUTURO LAS MERCEDES;13;RM;136;13603;ISLA DE MAIPO;135;TALAGANTE;1;1;1;1;12;468;0;0;0;0;1;44;2;74;0;0;1;44;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;17;674
2021;25190;9;COLEGIO ADUL. INSTITUTO TABANCURA DE VITACURA;13;RM;131;13132;VITACURA;133;SANTIAGO ORIENTE;4;3;0;1;4;44;0;0;0;0;1;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;69
2021;25191;7;ESC. ESPECIAL HERNAN LARRAIN PERO;13;RM;131;13112;LA PINTANA;136;CORDILLERA;3;2;0;1;5;176;0;0;0;0;1;44;0;0;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;264
2021;25192;5;ESCUELA ESP. SAN NECTARIO;13;RM;131;13120;ÑUÑOA;133;SANTIAGO ORIENTE;3;2;0;1;22;841;0;0;0;0;1;40;1;44;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;969
2021;25193;3;ESC. ESPECIAL SAN JORGE DE QTA. NORMAL;13;RM;131;13126;QUINTA NORMAL;134;SANTIAGO PONIENTE;3;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;25194;1;ESCUELA MUNICIPAL VALLE DE LUNA;13;RM;131;13125;QUILICURA;137;SANTIAGO NORTE;2;1;0;1;23;837;1;44;1;44;1;44;3;129;0;0;1;44;2;88;1;44;0;0;0;0;0;0;0;0;0;0;0;0;33;1274
2021;25196;8;PIERRE TEILHARD DE CHARDIN;13;RM;131;13110;LA FLORIDA;136;CORDILLERA;3;2;0;1;25;903;0;0;0;0;1;44;1;13;0;0;1;44;1;44;1;44;0;0;0;0;0;0;0;0;0;0;0;0;30;1092
2021;25197;6;COL.PARTICULAR SAN VALENTIN DE MAIPU;13;RM;131;13119;MAIPÚ;134;SANTIAGO PONIENTE;3;2;0;1;22;738;0;0;0;0;0;0;0;0;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;1;44;0;0;24;826
2021;25198;4;COLEGIO SANTA MARIA DE MAIPU;13;RM;131;13119;MAIPÚ;134;SANTIAGO PONIENTE;3;2;0;1;61;2360;1;44;0;0;1;44;1;35;0;0;8;352;2;88;1;44;0;0;1;44;0;0;0;0;0;0;0;0;76;3011
2021;25199;2;COLEGIO AMANCAY DE LA FLORIDA;13;RM;131;13110;LA FLORIDA;136;CORDILLERA;3;2;0;1;23;712;0;0;1;30;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;786
2021;25201;8;ESCUELA BAS. Y ESP. N_ 115 RENACER;13;RM;132;13201;PUENTE ALTO;136;CORDILLERA;3;2;0;1;28;1013;0;0;1;44;1;44;1;40;0;0;1;44;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33;1229
2021;25202;6;COLEGIO  PUMAHUE HUECHURABA;13;RM;131;13107;HUECHURABA;137;SANTIAGO NORTE;4;3;0;1;94;3634;0;0;4;176;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;99;3854
2021;25203;4;ESCUELA EDUCACION ESPECIAL ABECEDARIO;13;RM;131;13101;SANTIAGO;131;SANTIAGO CENTRO;3;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;25204;2;ESC.ESP.ONCOL.HOSP.ROBERTO DEL RIO;13;RM;131;13108;INDEPENDENCIA;137;SANTIAGO NORTE;3;2;0;1;2;70;0;0;0;0;1;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;25;4;130
2021;25205;0;ESC. BASICA ONCOLOGICA HOSPITAL LUIS CALVO MA;13;RM;131;13123;PROVIDENCIA;133;SANTIAGO ORIENTE;3;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;25206;9;ESC. PART. CHRIST SCHOOL;13;RM;131;13119;MAIPÚ;134;SANTIAGO PONIENTE;3;2;0;1;11;418;0;0;0;0;1;44;5;216;0;0;1;44;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;766
2021;25207;7;LICEO TECNICO PROFESIONAL MALLOCO;13;RM;136;13605;PEÑAFLOR;135;TALAGANTE;3;2;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;25208;5;ESC. ESP. NTRA SRA. DEL BUEN CONSEJO;13;RM;131;13124;PUDAHUEL;134;SANTIAGO PONIENTE;3;2;0;1;6;247;0;0;0;0;1;44;1;38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;329
2021;25209;3;COLEGIO ESPECIAL FUNDAC.NUESTROS HIJOS;13;RM;131;13130;SAN MIGUEL;131;SANTIAGO CENTRO;3;2;0;1;5;103;1;30;0;0;1;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;148
2021;25210;7;ESC. BASICA N_ 116 ONCOLOG. DR. SOTERO DEL;13;RM;132;13201;PUENTE ALTO;136;CORDILLERA;3;2;0;1;8;167;0;0;0;0;1;15;0;0;1;33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;215
2021;25211;5;ESCUELA PART.ESPECIAL CORPAMEG;13;RM;131;13130;SAN MIGUEL;131;SANTIAGO CENTRO;3;2;0;1;8;181;0;0;0;0;1;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;213
2021;25212;3;INSTITUTO NACIONAL DE REHABILITACION PAC;13;RM;131;13122;PEÑALOLÉN;133;SANTIAGO ORIENTE;3;2;0;1;7;210;0;0;0;0;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;215
2021;25213;1;COLEGIO HOSPITAL SAN BORJA ARRIARAN;13;RM;131;13101;SANTIAGO;131;SANTIAGO CENTRO;3;2;0;1;2;60;0;0;0;0;1;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;100
2021;25215;8;COLEGIO POLIV. GERONIMO DE ALDERETE;13;RM;131;13124;PUDAHUEL;134;SANTIAGO PONIENTE;3;2;0;1;68;2610;3;94;5;220;1;44;3;92;2;14;2;88;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;84;3162
2021;25216;6;ESC. ESPECIAL SAN ANTONIO DE PUENTE ALTO;13;RM;132;13201;PUENTE ALTO;136;CORDILLERA;3;2;0;1;13;539;0;0;0;0;1;44;2;44;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;671
2021;25217;4;ESC. ESPECIAL ARTESANOS DE LA VIDA;13;RM;131;13128;RENCA;134;SANTIAGO PONIENTE;3;2;0;1;3;120;0;0;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;164
2021;25218;2;EXTREMADURA DE PUENTE ALTO;13;RM;132;13201;PUENTE ALTO;136;CORDILLERA;3;2;0;1;39;1448;2;77;1;44;1;44;0;0;0;0;2;88;0;0;1;32;1;44;0;0;0;0;0;0;0;0;0;0;47;1777
2021;25219;0;ESC. ESPEICIAL VOCES II;13;RM;131;13128;RENCA;134;SANTIAGO PONIENTE;3;2;0;1;2;88;0;0;0;0;1;44;1;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;152
2021;25220;4;COLEGIO ALMA MATER;13;RM;131;13111;LA GRANJA;132;SANTIAGO SUR;3;2;0;1;44;1578;1;42;2;88;1;44;3;111;0;0;0;0;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;52;1907
2021;25221;2;COLEGIO  PABLO APOSTOL;13;RM;131;13110;LA FLORIDA;136;CORDILLERA;4;3;0;1;30;991;2;50;1;44;1;44;0;0;0;0;0;0;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;35;1173
2021;25222;0;ESC. ESPECIAL 120 MULTIVERSO;13;RM;132;13201;PUENTE ALTO;136;CORDILLERA;3;2;0;1;4;154;0;0;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;198
2021;25223;9;COLEGIO MONTE DE ASIS;13;RM;132;13201;PUENTE ALTO;136;CORDILLERA;3;2;0;1;38;1472;4;145;2;88;1;44;3;128;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48;1877
2021;25224;7;COLEGIO BERTAIT COLLEGE;13;RM;131;13115;LO BARNECHEA;133;SANTIAGO ORIENTE;4;3;0;1;18;740;0;0;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;784
2021;25225;5;ESCUELA BASICA RAYITO DE LUZ DE QUILICURA;13;RM;131;13125;QUILICURA;137;SANTIAGO NORTE;3;2;0;1;16;654;0;0;0;0;1;44;0;0;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;742
2021;25226;3;ESC. PART. SAN FCO. DE ASIS PARA NINOS SORDOS;13;RM;131;13101;SANTIAGO;131;SANTIAGO CENTRO;3;2;0;1;7;192;0;0;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;236
2021;25227;1;ESCUELA ESPECIAL MADRE TERESA DE CALCUTA;13;RM;131;13116;LO ESPEJO;132;SANTIAGO SUR;3;2;0;1;9;358;0;0;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;44;0;0;0;0;11;446
2021;25230;1;ESC.BAS.Y ESP.INTEGRAL STA. ROSA DE CHENA.;13;RM;136;13604;PADRE HURTADO;135;TALAGANTE;3;2;0;1;13;526;0;0;0;0;1;44;0;0;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;614
2021;25232;8;ESC. ESP. PART SERAFIN DE MACUL;13;RM;131;13118;MACUL;133;SANTIAGO ORIENTE;3;2;0;1;5;194;0;0;0;0;1;44;0;0;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;282
2021;25233;6;ESC. BAS. DE ADULTOS SAN ANDRES DE EL BOSQUE;13;RM;131;13105;EL BOSQUE;132;SANTIAGO SUR;3;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;25234;4;COLEGIO NUEVO DEL ALBA;13;RM;131;13118;MACUL;133;SANTIAGO ORIENTE;4;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;25235;2;LICEO DE ADULTOS POETA VICENTE HUIDOBRO;13;RM;131;13125;QUILICURA;137;SANTIAGO NORTE;2;1;0;1;21;468;0;0;0;0;1;44;2;51;0;0;1;44;1;44;1;44;0;0;0;0;0;0;0;0;0;0;0;0;27;695
2021;25236;0;ESCUELA ESPECIAL PALABRAS MAGICAS;13;RM;131;13126;QUINTA NORMAL;134;SANTIAGO PONIENTE;3;2;0;1;3;132;0;0;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;176
2021;25237;9;COLEGIO DE ADULTOS GLADYS LAZO;13;RM;131;13101;SANTIAGO;131;SANTIAGO CENTRO;3;2;0;1;13;462;0;0;1;34;1;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;520
2021;25238;7;COLEGIO CENTRO EDUCACIONAL ALTAIR;13;RM;136;13604;PADRE HURTADO;135;TALAGANTE;3;2;0;1;39;1307;2;88;0;0;1;44;0;0;0;0;0;0;1;44;1;44;0;0;0;0;0;0;1;44;0;0;0;0;45;1571
2021;25239;5;ESC. ESPECIAL SANTA TERESA DE LOS ANDES DE MA;13;RM;131;13119;MAIPÚ;134;SANTIAGO PONIENTE;3;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;25240;9;ESCUELA BASICA JESUS NAZARENO DE MAIPU;13;RM;131;13119;MAIPÚ;134;SANTIAGO PONIENTE;4;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;25241;7;COLEGIO SAINT JAMES SCHOOL;13;RM;134;13402;BUIN;132;SANTIAGO SUR;4;3;0;1;24;842;0;0;2;88;1;44;0;0;0;0;0;0;0;0;0;0;0;0;1;44;0;0;0;0;0;0;0;0;28;1018
